I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,D
32.805,35.253,43.158,30.168,38.373,34.95,40.167,41.34,24.474,19.258,33.467,13.546,46.348,19.568,35.44,127.46
43.006,45.599,25.196,29.211,16.129,21.893,44.527,30.72,26.955,26.151,43.748,31.98,44.031,36.222,19.065,126.6
36.377,31.213,30.212,30.78,50.386,35.921,13.404,27.395,23.293,20.903,24.787,40.542,29.807,-0.34633,34.975,121.09
29.173,39.593,30.213,20.63,23.013,29.186,38.48,49.607,41.685,25.37,15.839,34.084,20.934,44.111,29.223,116.16
7.8969,30.223,34.637,38.509,38.457,27.314,26.617,29.93,31.427,9.8765,23.209,37.256,23.464,52.377,42.184,101.28
41.244,30.647,47.108,36.896,21.931,20.418,39.324,17.607,32.573,39.565,38.889,35.595,34.824,17.308,24.692,128.3
28.023,30.49,26.649,31.345,38.962,28.471,29.338,26.433,24.124,37.646,26.044,39.179,33.761,26.892,27.909,112.96
9.3528,26.877,38.522,14.684,17.782,31.704,32.747,36.21,37.759,32.633,37.227,47.051,33.707,31.698,34.897,93.766
35.608,23.449,25.709,36.152,10.375,26.351,24.765,35.882,31.365,51.466,15.506,28.884,26.104,20.025,38.264,109
25.304,9.4654,21.084,13.575,31.799,19.323,17.304,23.919,21.224,26.686,44.719,43.257,30.593,36.604,21.429,85.679
46.208,29.749,10.355,34.834,20.832,60.128,39.459,25.94,31.332,39.011,31.912,42.613,37.435,31.501,40.433,121.51
36.81,29.893,32.317,35.169,35.738,36.989,31.471,28.48,24.033,30.195,34.413,50.39,33.901,29.142,42.815,123.62
45.54,28.961,27.745,33.502,46.409,31.341,33.121,11.879,32.829,30.945,33.066,20.638,29.379,16.313,36.256,126.99
21.789,29.665,44.56,31.726,20.48,62.675,46.315,17.36,28.085,33.94,30.159,26.122,27.555,34.512,53.254,116.33
24.689,16.997,17.789,49.21,2.9867,32.233,37.925,24.033,40.414,29.748,16.943,35.652,27.84,36.078,28.384,95.961
32.767,51.577,21.91,37.671,30.459,26.334,33.679,26.939,32.391,20.162,14.701,30.336,26.121,60.838,23.076,125.26
29.232,13.388,44.341,18.671,32.739,27.763,29.666,44.4,36.635,28.884,27.2,44.622,45.787,23.595,50.983,107.43
33.345,45.345,39.651,24.101,33.132,14.229,39.325,32.234,35.381,38.421,34.78,31.979,33.095,29.026,41.155,126.31
12.262,36.752,24.059,48.995,40.595,37.656,19.523,15.279,43.399,34.336,28.772,23.763,35.923,36.532,18.61,108.26
14.831,30.184,34.633,10.825,39.551,58.236,20.864,13.477,31.612,25.671,16.13,33.056,22.005,29.325,29.27,100.63
14.831,34.449,25.395,20.866,40.01,45.439,44.331,46.963,28.623,12.393,47.209,24.605,22.196,28.521,33.256,106.21
45.306,34.378,13.884,22.306,34.747,31.401,37.641,43.649,40.185,49.541,18.98,19.074,21.978,25.847,31.54,121.65
27.569,30.508,41.438,19.455,18.875,31.909,32.857,41.443,6.2964,31.737,17.718,11.032,37.949,40.514,24.511,110.06
38.075,39.047,20.255,32.228,18.971,41.558,18.832,13.5,43.482,12.797,20.299,24.147,27.113,25.797,52.002,117.09
40.291,40.037,14.313,13.939,24.95,30.481,31.801,11.592,36.506,34.965,43.173,27.722,27.614,30.249,22.399,113.03
32.586,24.262,28.995,16.244,27.489,33.398,41.335,49.796,22.931,21.43,32.939,35.517,32.972,46.369,43.124,109.74
24.184,10.112,21.384,24.654,32.27,9.8015,27.654,29.768,37.475,22.27,15.67,28.391,32.229,40.447,30.616,88.857
13.559,25.739,20.069,25.516,37.359,28.604,32.026,32.059,32.956,35.281,36.387,20.132,29.652,35.726,39.042,95.509
45.23,40.864,19.064,32.844,38.451,18.118,37.188,28.97,27.563,44.369,18.771,33.087,24.508,30.832,38.683,127.58
27.382,47.375,16.852,22.199,50.568,39.529,19.169,16.626,51.626,36.19,43.57,26.342,35.145,15.58,24.896,117.49
18.064,31.283,37.358,37.972,36.549,20.842,18.901,17.174,26.755,47.876,28.675,32.298,15.138,19.751,40.075,108.39
36.911,33.099,37.459,29.638,38.683,20.604,37.422,9.9896,29.758,46.175,30.966,11.442,35.508,28.378,44.479,122.8
35.731,20.079,43.207,18.358,33.377,19.951,22.287,37.377,30.762,49.134,42.559,18.482,21.352,25.029,-3.1338,113.31
28.417,36.765,22.347,47.375,32.775,36.977,28.881,14.909,29.44,31.491,37.24,27.377,36.573,47.813,32.144,118.41
16.201,32.256,30.054,21.144,44.134,32.157,28.532,30.308,25.178,5.5421,39.822,35.701,34.621,38.444,24.917,103.74
36.528,33.077,45.283,31.976,36.938,22.124,35.129,46.272,23.608,29.81,24.093,32.209,46.85,29.635,35.214,128.36
22.233,27.984,34.279,18.288,23.71,34.535,37.521,45.163,20.335,40.916,32.224,40.842,42.933,42.571,33.45,106.16
21.519,45.186,16.192,28.182,28.103,17.619,21.547,37.595,30.702,11.633,18.283,18.693,25.678,-3.2329,21.808,104.75
34.831,19.055,24.789,19.838,15.208,37.761,30.668,22.641,30.535,16.16,26.931,29.243,34.32,38.502,41.405,102.51
62.476,12.24,15.726,19.786,50.255,23.973,4.7151,40.962,38.895,34.923,12.5,26.758,25.208,28.522,28.097,117.74
29.855,50.553,40.077,31.515,42.268,36.885,45.977,30.591,20.669,32.77,26.459,34.491,41.283,39.674,39.161,133.87
33.116,28.249,41.642,16.907,26.523,39.769,33.74,50.22,37.047,33.833,35.453,18.176,17.701,21.594,11.094,118.33
32.1,35.031,46.516,30.126,35.164,34.281,30.804,26.196,40.133,35.757,29.881,16.41,36.639,41.217,24.607,126.69
15.162,33.485,33.818,40.632,32.39,26.657,19.587,58.01,12.123,35.318,36.084,49.941,39.025,25.455,44.955,108.99
43.187,33.934,40.21,43.095,33.029,30.498,30.55,41.026,33.806,16.287,35.618,26.109,15.917,31.94,27.168,134.58
30.388,20.916,40.994,26.091,33.48,30.529,16.839,26.259,25.614,39.489,36.717,38.155,35.801,22.838,24.678,111.45
30.706,46.254,22.309,41.835,41.249,24.653,16.574,28.232,29.41,28.143,34.778,35.453,28.556,48.992,40.51,123.02
19.561,18.213,24.795,42.739,50.559,23.636,29.567,28.461,27.652,28.738,21.99,17.527,31.526,47.499,30.188,103.13
11.285,19.099,20.525,27.121,42.373,18.94,15.039,28.925,38.862,36.593,16.594,46.926,27.773,33.09,33.997,87.739
8.8854,45.938,25.045,37.947,36.57,28.089,31.891,32.518,38.768,21.428,25.83,7.0657,41.728,39.868,31.427,107.51
46.305,37.36,31.97,26.088,38.197,18.284,47.632,12.715,38.323,28.866,31.525,25.32,18.099,36.639,36.321,129.55
49.938,40.207,23.376,40.42,38.085,36.703,28.995,22.11,29.831,30.858,26.294,30.502,14.832,34.636,36.906,135.93
24.249,39.977,25.301,34.099,16.077,8.0987,21.861,25.58,36.465,22.637,29.869,38.744,25.874,28.467,34.832,105.6
17.572,12.309,32.553,37.916,42.093,3.0821,26.951,18.666,24.092,40.541,18.533,22.426,45.24,26.601,18.487,92.658
26.486,35.885,28.782,53.808,22.734,33.965,34.619,39.879,27.563,26.902,34.048,36.492,9.7581,28.356,27.778,120.35
15.141,36.3,24.98,12.659,23.681,20.558,39.49,34.007,12.688,25.857,20.632,39.533,35.181,38.115,25.613,95.275
35.044,36.197,53.558,50.387,26.976,29.534,21.438,27.521,13.582,23.74,25.891,39.515,8.3497,42.006,16.905,132.19
44.967,49.011,50.869,38.617,44.183,18.143,32.812,44.781,48.846,35.475,31.383,41.02,23.282,25.082,18.813,148.73
22.034,5.1203,42.652,16.708,34.386,51.212,32.724,26.08,12.036,26.195,36.009,35.918,39.661,38.973,26.241,96.488
35.812,42.015,53.147,30.467,25.616,33.345,33.725,36.714,46.797,39.267,37.77,50.887,35.709,21.952,33.74,135.51
13.861,32.764,36.584,43.644,28.994,25.23,16.755,15.23,25.144,11.938,29.802,30.241,27.63,23.957,12.655,104.56
42.526,38.841,43.227,17.366,46.994,30.065,24.518,43.916,36.89,34.777,19.458,48.296,31.666,20.596,24.01,133.19
37.037,10.287,22.547,33.774,28.854,30.251,24.268,40.143,41.198,13.505,29.579,34.553,25.223,15.222,20.653,105.22
38.818,31.76,42.999,29.603,37.57,17.366,29.012,33.335,24.908,23.236,36.951,25.4,33.489,32.88,14.345,125.49
29.283,39.469,17.727,29.481,41.079,50.511,16.432,41.764,19.95,26.689,32.553,23.884,24.427,9.57,15.015,116.48
26.549,21.995,31.319,33.254,43.385,28.98,54.738,15.806,12.905,35.499,21.422,41.001,33.692,24.013,29.25,110.93
18.489,15.764,28.798,14.339,46.729,5.5806,31.443,16.732,33.578,40.552,33.289,32.096,16.241,34.92,19.274,89.462
38.99,22.572,35.655,20.343,50.453,18.214,43.183,25.958,34.538,16.342,46.887,19.107,33.981,31.724,49.991,118.49
27.946,34.06,24.851,25.828,16.833,24.022,42.898,26.569,18.18,16.967,15.505,34.638,8.9362,30.342,34.181,106.39
40.408,18.204,34.409,25.054,29.082,34.062,40.469,13.059,20.572,35.254,22.415,14.661,21.272,20.313,22.994,114.15
37.932,2.8928,47.537,34.809,27.805,42.311,12.647,33.493,15.745,31.492,16.071,38.789,48.879,34.916,23.62,109.69
37.356,29.867,27.121,26.175,41.932,27.097,25.712,30.504,26.823,45.796,28.832,39.864,21.755,47.922,26.669,118.85
21.062,37.941,38.894,0.70927,10.898,27.57,25.465,47.967,4.7772,23.395,18.561,22.202,26.592,36.658,36.329,96.562
29.861,25.44,36.452,32.289,43.194,36.286,39.444,23.226,16.56,22.042,21.869,32.678,40.288,37.039,53.539,117.32
18.231,42.357,19.259,16.729,28.335,18.156,43.898,25.103,44.382,38.415,45.511,32.218,20.563,21.082,29.345,102.71
32.142,28.263,22.897,40.264,22.594,27.134,49.47,34.788,35.341,31.855,28.25,24.728,45.083,30.447,46.202,114.95
24.514,28.537,38.284,13.275,27.175,26.086,34.261,32.496,42.519,15.733,20.084,37.302,31.034,36.968,48.448,106.09
19.176,27.419,38.207,25.76,32.652,23.79,21,38.416,37.287,24.859,26.492,32.466,13.871,24.241,27.539,105.35
23.911,34.059,23.147,29.077,15.978,29.509,36.953,39.751,36.256,21.825,36.926,21.022,31.298,37.324,42.054,106.52
27.02,38.683,31.456,28.66,27.639,25.314,27.546,25.374,16.305,9.4451,25.764,15.098,7.0924,29.388,40.01,112.24
3.2906,20.91,26.941,31.1,52.904,49.698,10.27,17.725,36.186,35.049,26.076,26.571,34.072,20.551,32.553,90.771
31.446,39.472,14.64,45.606,40.454,21.521,22.203,17.81,34.245,21.377,39.308,41.012,33.995,30.597,20.337,116.85
11.135,34.385,27.266,29.174,25.696,39.258,23.566,53.412,23.579,29.605,37.813,37.54,31.036,17.859,13.262,101.55
26.463,35.832,32.994,25.667,29.802,38.341,55.235,43.621,20.269,11.793,47.073,26.456,36.352,26.891,21.269,117.74
26.258,47.018,20.637,30.875,43.559,16.649,42.962,46.061,30.846,37.119,48.258,24.726,20.92,49.29,18.773,119.86
35.69,45.608,22.208,29.453,29.755,18.396,29.802,21.788,43.799,26.053,29.764,33.449,33.967,24.179,30.669,120.91
43.868,30.512,24.498,13.756,37.525,32.214,38.817,21.492,35.389,31.138,18.397,37.564,38.322,16.204,11.012,119.04
27.837,26.146,35.964,40.962,47.805,13.951,36.813,38.494,32.146,39.831,49.902,31.596,28.281,31.493,40.778,118.45
23.899,32.995,28.418,32.774,23.514,30.131,26.713,37.984,21.193,48.619,16.675,36.444,30.098,42.784,35.389,109.74
36.208,25.309,23.174,32.757,45.464,15.129,34.411,23.948,36.951,19.114,37.197,27.391,25.803,41.122,42.86,114.37
30.065,22.499,27.381,28.446,21.398,41.866,38.554,37.122,30.857,31.425,24.048,23.743,38.81,44.219,27.959,109.34
40.707,30.033,24.155,12.25,37.538,31.694,33.303,27.879,53.367,21.21,18.932,23.941,36.536,22.077,23.728,115.91
33.209,31.336,15.479,11.907,28.496,32.528,24.52,42.322,23.984,28.346,38.949,27.159,25.98,20.419,11.68,104.82
52.729,46.94,28.73,28.842,26.218,36.124,14.982,25.421,40.582,28.42,30.31,41.535,28.325,44.454,33.029,137.11
44.071,35.563,36.882,33.514,16.608,7.4308,36.277,41.201,35.196,26.604,50.054,45.098,25.464,42.774,28.762,125.64
27.667,32.487,24.547,12.491,37.173,8.6146,21.147,18.855,32.285,43.955,48.928,23.495,31.484,38.912,39.155,101.82
35.952,23.28,24.879,13.341,27.877,44.055,42.333,11.293,37.779,28.477,24.613,21.539,12.019,40.025,27.917,107.94
39.358,21.854,29.58,29.431,29.191,44.355,18.422,26.916,26.697,21.136,31.225,29.759,17.036,31.579,21.756,115.53
35.449,38.128,31.625,14.669,21.119,19.982,32.69,20.104,13.827,11.145,31.573,42.97,36.376,31.934,19.377,112.18
44.575,40.278,39.074,28.707,41.42,45.946,45.579,27.34,38.309,30.434,41.957,32.836,29.728,18.058,8.5641,139.9
11.464,38.512,36.312,24.081,23.509,38.311,34.04,30.053,18.036,26.184,25.172,32.295,28.193,39.03,30.669,104.36
43.021,22.92,26.232,26.253,29.058,31.703,23.492,35.85,37.551,31.929,22.141,18.001,27.8,21.805,28.796,116.6
25.983,36.475,45.315,37.084,42.499,42.328,34.487,13.896,28.05,27.156,25.467,16.333,34.92,12.235,31.888,125.15
35.273,25.801,18.624,31.176,31.889,24.506,24.646,18.793,42.208,40.898,20.709,36.969,34.243,23.876,38.41,109.76
19.599,15.847,33.852,40.287,36.971,39.465,7.5246,12.551,35.848,20.101,-4.3032,44.119,32.535,39.945,34.383,99.064
39.049,33.986,22.122,29.21,19.899,43.311,46.341,17.242,16.788,37.363,32.503,42.497,36.243,27.52,29.4,119
34.122,36.354,32.348,27.968,23.944,26.28,46.488,14.999,25.389,29.681,26.299,36.355,29.071,53.308,6.4328,118.89
22.82,43.151,26.813,22.152,42.574,21.309,19.778,22.699,35.097,37.015,23.961,46.036,33.266,37.925,15.165,111.74
39.227,32.929,21.083,24.589,40.268,43.535,23.669,26.551,33.75,37.482,26.091,32.297,19.257,24.364,32.574,120.25
42.994,22.655,17.914,31.043,26.343,38.747,37.617,16.896,28.854,22.448,42.853,43.839,21.619,31.611,40.265,114.65
31.61,29.731,36.753,35.83,30.472,28.64,33.191,28.395,18.94,44.039,17.299,32.391,42.732,38.062,39.906,119.02
27.43,17.036,26.375,31.209,39.303,27.979,22.527,46.216,56.761,19.394,46.956,3.029,30.422,22.343,31.741,105.6
26.465,32.707,30.375,21.338,43.584,17.941,22.613,22.491,25.31,31.206,52.875,35.159,29.896,33.653,32.916,109.73
33.75,29.726,24.167,43.364,40.435,22.468,33.981,29.655,22.952,14.702,30.043,48.104,44.285,28.621,23.49,118.43
23.247,17.595,17.094,32.031,35.235,28.349,9.1886,0.2914,34.588,48.527,27.439,48.227,24.199,31.736,46.676,91.415
35.868,47.037,46.98,34.581,33.493,36.871,14.803,23.496,51.028,4.9899,22.373,37.953,44.976,25.247,34.516,134.06
23.666,45.985,24.944,25.952,29.359,15.416,27.832,16.585,22.561,44.71,42.333,26.518,43.543,21.983,37.867,110.6
36.251,42.996,41.274,36.014,36.765,46.395,46.057,23.533,42.301,13.869,27.572,51,44.368,43.934,51.867,136.6
26.868,32.919,26.197,18.604,13.872,15.737,31.823,24.281,39.873,46.351,23.652,28.662,42.74,17.89,30.273,102.26
32.972,37.343,22.857,37.636,17.996,26.052,23.257,41.914,31.37,30.967,29.056,38.087,53.271,43.525,38.815,116.32
35.165,28.626,54.589,28.785,31.277,35.812,30.094,28.312,40.957,23.458,24.269,25.444,41.733,35.909,42.932,127.15
23.518,28.713,43.539,19.252,30.715,21.276,25.271,35.051,16.532,26.748,28.793,12.642,30.302,47.676,23.336,107.59
35.99,27.986,34.672,25.652,36.361,24.894,38.562,25.128,30.16,30.062,18.882,30.566,43.82,20.704,27.017,118.59
47.376,31.938,33.664,34.337,18.226,46.217,33.203,42.697,16.488,18.621,34.367,28.191,24.945,29.778,20.503,129.96
21.788,27.918,25.012,24.906,51.418,40.23,35.889,21.11,29.923,33.593,18.352,30.702,40.673,34.532,26.739,108.44
18.715,54.488,10.478,39.192,16.389,26.413,19.114,14.505,28.785,18.23,21.91,37.836,28.251,6.926,47.978,105.05
22.674,21.291,19.765,26.704,28.697,40.053,27.168,13.464,14.471,36.076,35.554,33.03,40.843,26.527,43.729,96.994
33.809,35.722,33.499,38.291,37.717,38.602,17.172,20.083,49.06,24.784,44.863,24.196,21.74,54.184,19.252,124.93
26.338,23.018,19.319,17.571,32.986,45.976,46.32,29.69,23.723,23.997,42.233,29.095,43.076,32.659,31.946,103.05
38.736,45.608,31.256,5.8152,31.813,23.423,28.299,16.075,18.127,22.829,31.619,40.126,33.288,32.468,40.983,117.86
34.879,37.122,24.925,32.69,32.152,47.084,22.724,51.956,36.12,30.625,29.332,34.496,41.738,38.071,28.156,124
32.887,35.411,32.591,27.227,16.431,22.422,29.655,27.395,30.8,35.701,34.954,30.965,44.133,35.051,51.532,115.01
40.17,29.816,19.505,22.288,38.425,29.423,20.502,21.596,5.7995,30.524,25.058,43.381,31.535,19.206,24.528,112.5
34.68,38.398,34.937,42.545,35.413,24.444,10.553,26.281,26.595,22.635,9.1327,26.468,30.455,20.679,24.426,123.58
20.128,27.557,33.055,33.762,12.799,35.756,37.732,19.864,25.968,35.558,38.133,32.587,23.335,54.212,23.879,104.25
17.194,45.127,11.621,37.33,27.692,31.878,23.165,26.149,25.452,36.45,19.714,19.016,35.853,30.862,14.234,104.63
36.014,13.336,15.685,8.077,50.641,30.369,35.211,26.427,37.824,37.825,40.41,36.214,11.223,28.124,44.618,100.2
21.842,22.675,31.073,27.019,29.453,18.378,33.889,39.632,57.918,33.642,40.572,31.964,20.901,35.726,32.028,103.72
45.591,21.027,27.454,30.878,16.074,34.174,7.8966,36.882,-4.3501,37.904,24.103,35.857,28.108,31.109,24.65,111.08
34.6,27.111,7.635,35.933,32.537,34.707,47.051,22.7,11.943,10.526,27.742,38.525,32.498,29.232,24.985,107.61
41.657,42.892,26.561,42.357,28.481,39.723,34.98,14.705,30.676,40.487,42.846,35.05,31.248,26.278,37.612,132.41
38.063,33.671,27.472,27.618,43.153,33.263,27.183,36.509,32.044,54.53,24.868,17.98,25.427,43.177,45.543,123.92
29.755,29.882,22.888,29.911,25.427,26.534,25.656,20.583,45.356,19.944,30.198,20.996,33.622,32.267,36.654,108.08
32.194,15.97,46.551,22.144,31.419,34.962,36.005,25.758,30.496,16.953,30.55,22.554,22.609,29.958,40.822,112.19
32.147,26.618,32.31,42.234,35.359,30.563,40.106,22.788,39.845,29.776,36.542,14.813,32.962,45.149,38.76,120.07
31.042,18.371,22.871,13.935,39.709,33.095,12.802,29.003,41.029,22.544,27.778,39.74,45.771,35.372,24.76,100.49
43.629,39.008,31.868,27.211,12.92,44.945,30.548,14.449,24.711,33.651,40.279,21.312,32.47,30.228,23.347,125.27
37.874,45.158,20.998,23.036,34.69,27.592,22.213,25.658,34.928,24.885,23.119,39.597,24.091,37.886,43.967,121.29
33.727,26.52,20.796,29.625,29.413,36.285,29.481,27.627,14.782,30.337,17.633,40.925,30.69,28.508,9.1267,110.22
30.844,36.668,21.981,34.638,32.214,20.496,33.442,7.1039,22.04,31.667,27.639,33.029,30.101,21.421,20.638,112.62
40.635,31.943,27.426,18.581,12.712,24.115,33.67,50.563,47.701,33.627,33.583,33.786,30.981,22.178,28.597,115.8
8.8936,42.336,33.524,17.327,24.081,34.275,44.668,17.782,38.821,30.339,25.974,18.242,36.759,53.498,27.558,101.71
28.832,1.9942,14.557,53.625,34.848,41.444,28.299,28.612,56.12,17.388,15.566,40.158,21.728,15.847,54.281,98.149
38.199,3.7985,48.844,15.676,39.441,30.852,21.083,18.65,20.39,48.331,28.488,33.552,21.973,37.101,40.856,106.75
53.735,25.426,28.267,35.352,41.312,35.277,34.429,17.239,29.7,36.592,36.042,23.805,13.825,30.796,24.759,132.04
21.114,33.676,35.838,20.7,27.99,26.373,36.896,43.096,32.499,30.191,15.86,43.136,18.75,17.772,26.347,109.07
19.13,41.923,55.835,24.083,22.67,44.872,33.312,29.746,28.311,22.818,30.92,25.909,19.833,24.855,37.06,120.43
27.413,26.064,-1.4932,10.428,41.797,33.396,34.721,28.228,32.175,28.414,43.279,23.981,34.171,32.424,27.243,90.502
41.499,30.677,19.312,22.756,35.498,23.866,-2.0978,28.907,18.338,50.978,46.476,29.222,27.208,18.252,40.671,109.96
30.209,15.146,37.422,37.745,46.076,31.205,33.505,29.838,22.403,36.401,28.373,25.504,38.242,14.937,18.508,114.15
25.158,43.502,11.542,40.495,36.091,19.184,33.323,11.599,40.075,46.264,39.422,29.804,37.815,28.99,32.489,111.68
25.3,45.484,29.342,32.837,50.854,17.151,22.894,21.355,19.61,29.154,47.248,20.93,3.7845,5.9271,36.869,118.64
33.631,14.237,41.694,11.677,24.858,36.159,25.302,18.49,29.569,40.022,41.054,38.644,28.591,23.445,23.02,104.93
49.978,35.377,21.616,32.603,21.405,28.373,15.854,29.155,15.159,31.585,27.484,36.911,31.244,28.837,39.514,123.84
22.371,38.96,37.386,48.642,23.313,22.101,29.618,22.738,17.611,43.787,20.611,24.542,25.224,12.87,33.632,116.97
13.535,44.823,36.381,32.463,27.992,42.251,34.229,36.453,28.517,21.877,24.891,40.648,35.411,34.801,27.497,114.49
31.915,5.1385,45.138,28.645,24.055,30.751,10.679,33.617,46.358,24.452,28.548,38.493,32.823,52.858,44.489,103.04
29.27,29.047,24.114,8.6575,27.931,18.802,31.526,27.639,27.8,42.714,54.582,23.397,18.682,27.97,25.031,101.35
35.584,42.459,41.235,33.256,37.195,24.884,38.372,27.597,18.44,33.908,25.302,37.328,23.52,15.242,36.41,130.78
31.752,25.955,33.327,41.281,27.338,40.828,25.312,39.752,41.82,26.411,38.959,34.391,27.487,45.132,27.363,119.34
24.556,24.999,27.57,35.742,17.028,48.344,38.779,34.354,40.07,45.623,36.003,28.656,2.7127,22.755,45.837,109.08
35.137,36.744,45.461,32.823,31.19,30.985,52.332,19.222,37.019,12.326,25.173,39.08,31.116,36.586,32.606,129.4
30.361,40.287,32.57,11.764,22.622,37.342,39.147,29.851,34.101,37.867,41.563,35.964,39.213,53.158,52.967,115.99
16.773,32.839,9.9428,31.812,40.037,26.526,36.764,12.603,34.979,-0.48737,57.994,20.982,20.349,34.868,20.793,95.482
38.504,25.134,17.593,36.276,31.591,35.859,42.219,21.331,27.179,29.129,10.329,41.516,24.54,23.256,19.844,115.03
24.247,31.578,37.254,26.208,30.336,20.452,20.557,38.261,34.12,26.876,37.733,26.075,29.04,31.642,25.711,110.38
24.158,20.76,19.544,28.796,18.88,39.123,41.265,13.653,25.21,25.29,15.877,21.975,28.847,34.379,37.943,97.053
24.014,24.525,25.217,47.573,24.161,39.276,37.072,14.813,58.276,42.828,17.153,22.51,27.359,24.638,43.062,109.81
11.862,41.955,32.941,37.606,28.801,24.083,31.085,32.491,31.101,12.764,26.517,17.45,29.255,34.578,34.816,107.99
52.706,23.598,46.105,42.298,33.239,23.819,49.54,23.611,44.081,22.554,35.398,34.257,49.8,25.592,29.24,138.3
35.604,45.249,40.661,16.764,25.763,44.302,11.265,40.58,22.685,34.66,33.598,17.384,12.792,22.387,52.346,124.98
29.208,33.156,24.205,31.253,44.964,39.763,28.823,10.002,24,24.539,42.475,26.074,28.534,18.647,34.105,114.97
30.123,25.615,26.011,21.814,37.556,34.73,20.577,13.252,13.785,15.329,28.634,10.646,27.791,30.181,27.576,104.95
27.3,23.609,25.241,46.09,41.012,30.61,18.151,15.997,16.01,19.99,34.093,15.976,27.216,31.419,29.232,109.1
12.017,30.01,41.615,31.79,41.403,22.995,20.875,36.048,30.596,31.702,39.26,11.482,41.342,25.14,51.122,105.81
34.041,-2.1441,23.351,47.467,10.308,16.411,14.772,30.832,37.439,28.405,35.054,17.996,36.659,33.472,28.684,89.338
41.47,24.744,21.493,50.933,28.902,22.282,27.31,20.53,4.7956,50.307,29.33,37.835,37.42,27.461,35.197,117.72
25.534,26.217,27.741,38.555,31.567,40.695,21.816,36.809,27.182,57.921,43.803,21.852,42.894,26.191,11.485,112.25
23.851,33.242,26.771,55.755,35.113,30.749,25.761,35.111,29.732,25.971,16.58,26.137,40.694,25.53,46.298,117.31
25.927,26.492,33.651,39.267,42.575,10.204,33.167,17.847,35.506,17.484,28.232,35.941,37.692,45.63,38.292,111.09
23.488,39.859,34.588,38.295,36.77,19.988,40.424,31.554,38.582,32.777,39.166,47.267,25.005,21.78,25.027,120.31
39.347,15.035,40.561,14.615,22.137,34.494,36.778,22.115,34.681,24.015,22.479,40.358,30.457,48.802,40.406,110.38
